Year,data.Geography,data.Type of materials diverted,data.Sources of materials prepared for recycling,GeoCode,Value
2018,"","","",,261.82393719787603
2020,"","","",,264.73877540224913
2018,data.Canada,data.All materials diverted,data.Residential sources of diverted materials,,
2018,data.Canada,data.All materials diverted,data.Non-residential sources of diverted materials,,
2018,data.Canada,data.All paper fibres,data.All sources of diverted materials,,96.48379613681706
2018,data.Canada,data.All paper fibres,data.Residential sources of diverted materials,,42.13477020448679
2018,data.Canada,data.All paper fibres,data.Non-residential sources of diverted materials,,54.34902593233028
2018,data.Canada,data.Glass,data.All sources of diverted materials,,10.88090728595138
2018,data.Canada,data.Glass,data.Residential sources of diverted materials,,8.17037766864362
2018,data.Canada,data.Glass,data.Non-residential sources of diverted materials,,2.71052961730776
2018,data.Canada,data.Ferrous metals,data.All sources of diverted materials,,17.129196288884707
2018,data.Canada,data.Ferrous metals,data.Residential sources of diverted materials,,3.148637651812687
2018,data.Canada,data.Ferrous metals,data.Non-residential sources of diverted materials,,13.980558637072022
2018,data.Canada,data.Copper and aluminum,data.All sources of diverted materials,,3.6201616351388815
2018,data.Canada,data.Copper and aluminum,data.Residential sources of diverted materials,,1.1161036556668804
2018,data.Canada,data.Copper and aluminum,data.Non-residential sources of diverted materials,,2.504057979472001
2018,data.Canada,data.Mixed metals,data.All sources of diverted materials,,3.206916820962823
2018,data.Canada,data.Mixed metals,data.Residential sources of diverted materials,,1.6409725417052878
2018,data.Canada,data.Mixed metals,data.Non-residential sources of diverted materials,,1.565944279257535
2018,data.Canada,data.White goods,data.All sources of diverted materials,,1.7395756326897842
2018,data.Canada,data.White goods,data.Residential sources of diverted materials,,1.0582082627952496
2018,data.Canada,data.White goods,data.Non-residential sources of diverted materials,,0.6813673698945346
2018,data.Canada,data.Electronics,data.All sources of diverted materials,,2.8857234884453518
2018,data.Canada,data.Electronics,data.Residential sources of diverted materials,,
2018,data.Canada,data.Electronics,data.Non-residential sources of diverted materials,,
2018,data.Canada,data.Plastics,data.All sources of diverted materials,,9.719380966464287
2018,data.Canada,data.Plastics,data.Residential sources of diverted materials,,6.862002097445671
2018,data.Canada,data.Plastics,data.Non-residential sources of diverted materials,,2.857378869018616
2018,data.Canada,data.Gable top and aseptic containers,data.All sources of diverted materials,,0.6914277909096334
2018,data.Canada,data.Gable top and aseptic containers,data.Residential sources of diverted materials,,0.6086965903004563
2018,data.Canada,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,,0.08273120060917709
2018,data.Canada,data.Textiles,data.All sources of diverted materials,,1.6144645658971122
2018,data.Canada,data.Textiles,data.Residential sources of diverted materials,,1.6010872213320761
2018,data.Canada,data.Textiles,data.Non-residential sources of diverted materials,,0.013377344565035924
2018,data.Canada,data.Tires,data.All sources of diverted materials,,13.374712956269033
2018,data.Canada,data.Tires,data.Residential sources of diverted materials,,
2018,data.Canada,data.Tires,data.Non-residential sources of diverted materials,,
2018,data.Canada,"data.Construction, renovation and demolition",data.All sources of diverted materials,,19.804254013022067
2018,data.Canada,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,,3.22443346681745
2018,data.Canada,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,,16.579820546204616
2018,data.Canada,data.Organics,data.All sources of diverted materials,,78.91975391179473
2018,data.Canada,data.Organics,data.Residential sources of diverted materials,,62.47285702090949
2018,data.Canada,data.Organics,data.Non-residential sources of diverted materials,,16.44689689088523
2018,data.Canada,data.Other materials,data.All sources of diverted materials,,1.7536657046291868
2018,data.Canada,data.Other materials,data.Residential sources of diverted materials,,1.2742743075936371
2018,data.Canada,data.Other materials,data.Non-residential sources of diverted materials,,0.4793913970355496
2018,data.Newfoundland and Labrador,data.All materials diverted,data.All sources of diverted materials,10,80.69280567394777
2018,data.Newfoundland and Labrador,data.All materials diverted,data.Residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.All materials diverted,data.Non-residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.All paper fibres,data.All sources of diverted materials,10,55.44428409696324
2018,data.Newfoundland and Labrador,data.All paper fibres,data.Residential sources of diverted materials,10,26.004430607352155
2018,data.Newfoundland and Labrador,data.All paper fibres,data.Non-residential sources of diverted materials,10,29.439853489611078
2018,data.Newfoundland and Labrador,data.Glass,data.All sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Glass,data.Residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Glass,data.Non-residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Ferrous metals,data.All sources of diverted materials,10,1.0323668087373468
2018,data.Newfoundland and Labrador,data.Ferrous metals,data.Residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Ferrous metals,data.Non-residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Copper and aluminum,data.All sources of diverted materials,10,0.20492674480554074
2018,data.Newfoundland and Labrador,data.Copper and aluminum,data.Residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Copper and aluminum,data.Non-residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Mixed metals,data.All sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Mixed metals,data.Residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Mixed metals,data.Non-residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.White goods,data.All sources of diverted materials,10,2.4397882258923813
2018,data.Newfoundland and Labrador,data.White goods,data.Residential sources of diverted materials,10,2.4397882258923813
2018,data.Newfoundland and Labrador,data.White goods,data.Non-residential sources of diverted materials,10,0
2018,data.Newfoundland and Labrador,data.Electronics,data.All sources of diverted materials,10,1.5388838572189663
2018,data.Newfoundland and Labrador,data.Electronics,data.Residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Electronics,data.Non-residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Plastics,data.All sources of diverted materials,10,2.1420644645711238
2018,data.Newfoundland and Labrador,data.Plastics,data.Residential sources of diverted materials,10,1.908138652104422
2018,data.Newfoundland and Labrador,data.Plastics,data.Non-residential sources of diverted materials,10,0.23392581246670216
2018,data.Newfoundland and Labrador,data.Gable top and aseptic containers,data.All sources of diverted materials,10,1.0497662493340438
2018,data.Newfoundland and Labrador,data.Gable top and aseptic containers,data.Residential sources of diverted materials,10,0.8835049280767181
2018,data.Newfoundland and Labrador,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,10,0.1662613212573255
2018,data.Newfoundland and Labrador,data.Textiles,data.All sources of diverted materials,10,0
2018,data.Newfoundland and Labrador,data.Textiles,data.Residential sources of diverted materials,10,0
2018,data.Newfoundland and Labrador,data.Textiles,data.Non-residential sources of diverted materials,10,0
2018,data.Newfoundland and Labrador,data.Tires,data.All sources of diverted materials,10,11.462364810868408
2018,data.Newfoundland and Labrador,data.Tires,data.Residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Tires,data.Non-residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,"data.Construction, renovation and demolition",data.All sources of diverted materials,10,0
2018,data.Newfoundland and Labrador,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,10,0
2018,data.Newfoundland and Labrador,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,10,0
2018,data.Newfoundland and Labrador,data.Organics,data.All sources of diverted materials,10,1.7496104155567396
2018,data.Newfoundland and Labrador,data.Organics,data.Residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Organics,data.Non-residential sources of diverted materials,10,
2018,data.Newfoundland and Labrador,data.Other materials,data.All sources of diverted materials,10,0
2018,data.Newfoundland and Labrador,data.Other materials,data.Residential sources of diverted materials,10,0
2018,data.Newfoundland and Labrador,data.Other materials,data.Non-residential sources of diverted materials,10,0
2018,data.Prince Edward Island,data.All materials diverted,data.All sources of diverted materials,11,376.1933802054812
2018,data.Prince Edward Island,data.All materials diverted,data.Residential sources of diverted materials,11,
2018,data.Prince Edward Island,data.All materials diverted,data.Non-residential sources of diverted materials,11,
2018,data.Prince Edward Island,data.All paper fibres,data.All sources of diverted materials,11,80.90194464001668
2018,data.Prince Edward Island,data.All paper fibres,data.Residential sources of diverted materials,11,30.74061937729797
2018,data.Prince Edward Island,data.All paper fibres,data.Non-residential sources of diverted materials,11,50.16132526271871
2018,data.Prince Edward Island,data.Glass,data.All sources of diverted materials,11,1.775153198258103
2018,data.Prince Edward Island,data.Glass,data.Residential sources of diverted materials,11,0.6756180082922632
2018,data.Prince Edward Island,data.Glass,data.Non-residential sources of diverted materials,11,1.0995351899658399
2018,data.Prince Edward Island,data.Ferrous metals,data.All sources of diverted materials,11,62.01775893765157
2018,data.Prince Edward Island,data.Ferrous metals,data.Residential sources of diverted materials,11,23.567145818665413
2018,data.Prince Edward Island,data.Ferrous metals,data.Non-residential sources of diverted materials,11,38.450613118986155
2018,data.Prince Edward Island,data.Copper and aluminum,data.All sources of diverted materials,11,10.763522190930663
2018,data.Prince Edward Island,data.Copper and aluminum,data.Residential sources of diverted materials,11,4.464377819499856
2018,data.Prince Edward Island,data.Copper and aluminum,data.Non-residential sources of diverted materials,11,6.299144371430806
2018,data.Prince Edward Island,data.Mixed metals,data.All sources of diverted materials,11,13.273906751153875
2018,data.Prince Edward Island,data.Mixed metals,data.Residential sources of diverted materials,11,5.047263944301025
2018,data.Prince Edward Island,data.Mixed metals,data.Non-residential sources of diverted materials,11,8.226642806852851
2018,data.Prince Edward Island,data.White goods,data.All sources of diverted materials,11,44.97496349318105
2018,data.Prince Edward Island,data.White goods,data.Residential sources of diverted materials,11,17.08916138621607
2018,data.Prince Edward Island,data.White goods,data.Non-residential sources of diverted materials,11,27.88580210696498
2018,data.Prince Edward Island,data.Electronics,data.All sources of diverted materials,11,3.0336573313515345
2018,data.Prince Edward Island,data.Electronics,data.Residential sources of diverted materials,11,
2018,data.Prince Edward Island,data.Electronics,data.Non-residential sources of diverted materials,11,
2018,data.Prince Edward Island,data.Plastics,data.All sources of diverted materials,11,6.21965989986701
2018,data.Prince Edward Island,data.Plastics,data.Residential sources of diverted materials,11,2.364663029022921
2018,data.Prince Edward Island,data.Plastics,data.Non-residential sources of diverted materials,11,3.8549968708440896
2018,data.Prince Edward Island,data.Gable top and aseptic containers,data.All sources of diverted materials,11,0
2018,data.Prince Edward Island,data.Gable top and aseptic containers,data.Residential sources of diverted materials,11,0
2018,data.Prince Edward Island,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,11,0
2018,data.Prince Edward Island,data.Textiles,data.All sources of diverted materials,11,0
2018,data.Prince Edward Island,data.Textiles,data.Residential sources of diverted materials,11,0
2018,data.Prince Edward Island,data.Textiles,data.Non-residential sources of diverted materials,11,0
2018,data.Prince Edward Island,data.Tires,data.All sources of diverted materials,11,15.592203838431248
2018,data.Prince Edward Island,data.Tires,data.Residential sources of diverted materials,11,
2018,data.Prince Edward Island,data.Tires,data.Non-residential sources of diverted materials,11,
2018,data.Prince Edward Island,"data.Construction, renovation and demolition",data.All sources of diverted materials,11,0
2018,data.Prince Edward Island,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,11,0
2018,data.Prince Edward Island,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,11,0
2018,data.Prince Edward Island,data.Organics,data.All sources of diverted materials,11,135.42166842681686
2018,data.Prince Edward Island,data.Organics,data.Residential sources of diverted materials,11,106.74764531017757
2018,data.Prince Edward Island,data.Organics,data.Non-residential sources of diverted materials,11,28.674023116639287
2018,data.Prince Edward Island,data.Other materials,data.All sources of diverted materials,11,2.218941497822629
2018,data.Prince Edward Island,data.Other materials,data.Residential sources of diverted materials,11,0.8412106573835041
2018,data.Prince Edward Island,data.Other materials,data.Non-residential sources of diverted materials,11,1.3777308404391249
2018,data.Nova Scotia,data.All materials diverted,data.All sources of diverted materials,12,335.73542152282016
2018,data.Nova Scotia,data.All materials diverted,data.Residential sources of diverted materials,12,
2018,data.Nova Scotia,data.All materials diverted,data.Non-residential sources of diverted materials,12,
2018,data.Nova Scotia,data.All paper fibres,data.All sources of diverted materials,12,77.8804234322406
2018,data.Nova Scotia,data.All paper fibres,data.Residential sources of diverted materials,12,42.2669489235251
2018,data.Nova Scotia,data.All paper fibres,data.Non-residential sources of diverted materials,12,35.61347450871551
2018,data.Nova Scotia,data.Glass,data.All sources of diverted materials,12,4.43564960987306
2018,data.Nova Scotia,data.Glass,data.Residential sources of diverted materials,12,
2018,data.Nova Scotia,data.Glass,data.Non-residential sources of diverted materials,12,
2018,data.Nova Scotia,data.Ferrous metals,data.All sources of diverted materials,12,5.868966596619804
2018,data.Nova Scotia,data.Ferrous metals,data.Residential sources of diverted materials,12,5.436427150915165
2018,data.Nova Scotia,data.Ferrous metals,data.Non-residential sources of diverted materials,12,0.4325394457046387
2018,data.Nova Scotia,data.Copper and aluminum,data.All sources of diverted materials,12,0.4823662936166927
2018,data.Nova Scotia,data.Copper and aluminum,data.Residential sources of diverted materials,12,0.44950177690874216
2018,data.Nova Scotia,data.Copper and aluminum,data.Non-residential sources of diverted materials,12,0.03286451670795049
2018,data.Nova Scotia,data.Mixed metals,data.All sources of diverted materials,12,
2018,data.Nova Scotia,data.Mixed metals,data.Residential sources of diverted materials,12,
2018,data.Nova Scotia,data.Mixed metals,data.Non-residential sources of diverted materials,12,
2018,data.Nova Scotia,data.White goods,data.All sources of diverted materials,12,1.1619196874810884
2018,data.Nova Scotia,data.White goods,data.Residential sources of diverted materials,12,
2018,data.Nova Scotia,data.White goods,data.Non-residential sources of diverted materials,12,
2018,data.Nova Scotia,data.Electronics,data.All sources of diverted materials,12,3.3596017241127454
2018,data.Nova Scotia,data.Electronics,data.Residential sources of diverted materials,12,
2018,data.Nova Scotia,data.Electronics,data.Non-residential sources of diverted materials,12,
2018,data.Nova Scotia,data.Plastics,data.All sources of diverted materials,12,15.924448563552398
2018,data.Nova Scotia,data.Plastics,data.Residential sources of diverted materials,12,11.370062635250614
2018,data.Nova Scotia,data.Plastics,data.Non-residential sources of diverted materials,12,4.554385928301784
2018,data.Nova Scotia,data.Gable top and aseptic containers,data.All sources of diverted materials,12,1.1173935680703166
2018,data.Nova Scotia,data.Gable top and aseptic containers,data.Residential sources of diverted materials,12,1.0304616206492865
2018,data.Nova Scotia,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,12,0.08693194742103033
2018,data.Nova Scotia,data.Textiles,data.All sources of diverted materials,12,
2018,data.Nova Scotia,data.Textiles,data.Residential sources of diverted materials,12,
2018,data.Nova Scotia,data.Textiles,data.Non-residential sources of diverted materials,12,
2018,data.Nova Scotia,data.Tires,data.All sources of diverted materials,12,15.130399434060305
2018,data.Nova Scotia,data.Tires,data.Residential sources of diverted materials,12,
2018,data.Nova Scotia,data.Tires,data.Non-residential sources of diverted materials,12,
2018,data.Nova Scotia,"data.Construction, renovation and demolition",data.All sources of diverted materials,12,52.57686585851925
2018,data.Nova Scotia,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,12,5.572125800547993
2018,data.Nova Scotia,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,12,47.005800203671505
2018,data.Nova Scotia,data.Organics,data.All sources of diverted materials,12,157.27049434164644
2018,data.Nova Scotia,data.Organics,data.Residential sources of diverted materials,12,103.04086133642735
2018,data.Nova Scotia,data.Organics,data.Non-residential sources of diverted materials,12,54.22963300521908
2018,data.Nova Scotia,data.Other materials,data.All sources of diverted materials,12,
2018,data.Nova Scotia,data.Other materials,data.Residential sources of diverted materials,12,
2018,data.Nova Scotia,data.Other materials,data.Non-residential sources of diverted materials,12,
2018,data.New Brunswick,data.All materials diverted,data.All sources of diverted materials,13,215.97794498514216
2018,data.New Brunswick,data.All materials diverted,data.Residential sources of diverted materials,13,
2018,data.New Brunswick,data.All materials diverted,data.Non-residential sources of diverted materials,13,
2018,data.New Brunswick,data.All paper fibres,data.All sources of diverted materials,13,37.091118926237925
2018,data.New Brunswick,data.All paper fibres,data.Residential sources of diverted materials,13,21.716507183555517
2018,data.New Brunswick,data.All paper fibres,data.Non-residential sources of diverted materials,13,15.374611742682404
2018,data.New Brunswick,data.Glass,data.All sources of diverted materials,13,5.809007388021047
2018,data.New Brunswick,data.Glass,data.Residential sources of diverted materials,13,2.928246231018784
2018,data.New Brunswick,data.Glass,data.Non-residential sources of diverted materials,13,2.8807611570022624
2018,data.New Brunswick,data.Ferrous metals,data.All sources of diverted materials,13,2.0036063175304197
2018,data.New Brunswick,data.Ferrous metals,data.Residential sources of diverted materials,13,1.4522518470052617
2018,data.New Brunswick,data.Ferrous metals,data.Non-residential sources of diverted materials,13,0.5513544705251583
2018,data.New Brunswick,data.Copper and aluminum,data.All sources of diverted materials,13,2.847785411157456
2018,data.New Brunswick,data.Copper and aluminum,data.Residential sources of diverted materials,13,2.652568995756204
2018,data.New Brunswick,data.Copper and aluminum,data.Non-residential sources of diverted materials,13,0.19521641540125223
2018,data.New Brunswick,data.Mixed metals,data.All sources of diverted materials,13,0.8151604372836073
2018,data.New Brunswick,data.Mixed metals,data.Residential sources of diverted materials,13,
2018,data.New Brunswick,data.Mixed metals,data.Non-residential sources of diverted materials,13,
2018,data.New Brunswick,data.White goods,data.All sources of diverted materials,13,0.17674999772816077
2018,data.New Brunswick,data.White goods,data.Residential sources of diverted materials,13,
2018,data.New Brunswick,data.White goods,data.Non-residential sources of diverted materials,13,
2018,data.New Brunswick,data.Electronics,data.All sources of diverted materials,13,1.1356846868951227
2018,data.New Brunswick,data.Electronics,data.Residential sources of diverted materials,13,
2018,data.New Brunswick,data.Electronics,data.Non-residential sources of diverted materials,13,
2018,data.New Brunswick,data.Plastics,data.All sources of diverted materials,13,7.224326399680124
2018,data.New Brunswick,data.Plastics,data.Residential sources of diverted materials,13,4.132520469271103
2018,data.New Brunswick,data.Plastics,data.Non-residential sources of diverted materials,13,3.0918059304090217
2018,data.New Brunswick,data.Gable top and aseptic containers,data.All sources of diverted materials,13,0.6239011113837317
2018,data.New Brunswick,data.Gable top and aseptic containers,data.Residential sources of diverted materials,13,
2018,data.New Brunswick,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,13,
2018,data.New Brunswick,data.Textiles,data.All sources of diverted materials,13,0
2018,data.New Brunswick,data.Textiles,data.Residential sources of diverted materials,13,0
2018,data.New Brunswick,data.Textiles,data.Non-residential sources of diverted materials,13,0
2018,data.New Brunswick,data.Tires,data.All sources of diverted materials,13,14.304878547476896
2018,data.New Brunswick,data.Tires,data.Residential sources of diverted materials,13,
2018,data.New Brunswick,data.Tires,data.Non-residential sources of diverted materials,13,
2018,data.New Brunswick,"data.Construction, renovation and demolition",data.All sources of diverted materials,13,14.266626682296918
2018,data.New Brunswick,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,13,0.8441790936270367
2018,data.New Brunswick,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,13,13.422447588669883
2018,data.New Brunswick,data.Organics,data.All sources of diverted materials,13,124.33307116309079
2018,data.New Brunswick,data.Organics,data.Residential sources of diverted materials,13,
2018,data.New Brunswick,data.Organics,data.Non-residential sources of diverted materials,13,
2018,data.New Brunswick,data.Other materials,data.All sources of diverted materials,13,5.346027916359969
2018,data.New Brunswick,data.Other materials,data.Residential sources of diverted materials,13,4.865901056859591
2018,data.New Brunswick,data.Other materials,data.Non-residential sources of diverted materials,13,0.48012685950037715
2018,data.Quebec,data.All materials diverted,data.All sources of diverted materials,24,303.75351995027694
2018,data.Quebec,data.All materials diverted,data.Residential sources of diverted materials,24,
2018,data.Quebec,data.All materials diverted,data.Non-residential sources of diverted materials,24,
2018,data.Quebec,data.All paper fibres,data.All sources of diverted materials,24,133.02664282080684
2018,data.Quebec,data.All paper fibres,data.Residential sources of diverted materials,24,63.731855242332
2018,data.Quebec,data.All paper fibres,data.Non-residential sources of diverted materials,24,69.29478757847484
2018,data.Quebec,data.Glass,data.All sources of diverted materials,24,7.022234607887082
2018,data.Quebec,data.Glass,data.Residential sources of diverted materials,24,5.4419990244875525
2018,data.Quebec,data.Glass,data.Non-residential sources of diverted materials,24,1.5802355833995299
2018,data.Quebec,data.Ferrous metals,data.All sources of diverted materials,24,38.2391131453992
2018,data.Quebec,data.Ferrous metals,data.Residential sources of diverted materials,24,4.716399154555879
2018,data.Quebec,data.Ferrous metals,data.Non-residential sources of diverted materials,24,33.52271399084332
2018,data.Quebec,data.Copper and aluminum,data.All sources of diverted materials,24,6.385278855398728
2018,data.Quebec,data.Copper and aluminum,data.Residential sources of diverted materials,24,
2018,data.Quebec,data.Copper and aluminum,data.Non-residential sources of diverted materials,24,6.385278855398728
2018,data.Quebec,data.Mixed metals,data.All sources of diverted materials,24,0
2018,data.Quebec,data.Mixed metals,data.Residential sources of diverted materials,24,0
2018,data.Quebec,data.Mixed metals,data.Non-residential sources of diverted materials,24,0
2018,data.Quebec,data.White goods,data.All sources of diverted materials,24,0
2018,data.Quebec,data.White goods,data.Residential sources of diverted materials,24,0
2018,data.Quebec,data.White goods,data.Non-residential sources of diverted materials,24,0
2018,data.Quebec,data.Electronics,data.All sources of diverted materials,24,2.5864007363714503
2018,data.Quebec,data.Electronics,data.Residential sources of diverted materials,24,
2018,data.Quebec,data.Electronics,data.Non-residential sources of diverted materials,24,
2018,data.Quebec,data.Plastics,data.All sources of diverted materials,24,10.037464867388152
2018,data.Quebec,data.Plastics,data.Residential sources of diverted materials,24,7.135065387661458
2018,data.Quebec,data.Plastics,data.Non-residential sources of diverted materials,24,2.9023994797266948
2018,data.Quebec,data.Gable top and aseptic containers,data.All sources of diverted materials,24,0
2018,data.Quebec,data.Gable top and aseptic containers,data.Residential sources of diverted materials,24,0
2018,data.Quebec,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,24,0
2018,data.Quebec,data.Textiles,data.All sources of diverted materials,24,6.7045427981686645
2018,data.Quebec,data.Textiles,data.Residential sources of diverted materials,24,6.7045427981686645
2018,data.Quebec,data.Textiles,data.Non-residential sources of diverted materials,24,0
2018,data.Quebec,data.Tires,data.All sources of diverted materials,24,11.107724675537371
2018,data.Quebec,data.Tires,data.Residential sources of diverted materials,24,
2018,data.Quebec,data.Tires,data.Non-residential sources of diverted materials,24,
2018,data.Quebec,"data.Construction, renovation and demolition",data.All sources of diverted materials,24,35.675326938307286
2018,data.Quebec,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,24,0
2018,data.Quebec,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,24,35.675326938307286
2018,data.Quebec,data.Organics,data.All sources of diverted materials,24,52.96879050501218
2018,data.Quebec,data.Organics,data.Residential sources of diverted materials,24,46.80119161059295
2018,data.Quebec,data.Organics,data.Non-residential sources of diverted materials,24,6.167598894419226
2018,data.Quebec,data.Other materials,data.All sources of diverted materials,24,0
2018,data.Quebec,data.Other materials,data.Residential sources of diverted materials,24,0
2018,data.Quebec,data.Other materials,data.Non-residential sources of diverted materials,24,0
2018,data.Ontario,data.All materials diverted,data.All sources of diverted materials,35,237.25848619549353
2018,data.Ontario,data.All materials diverted,data.Residential sources of diverted materials,35,
2018,data.Ontario,data.All materials diverted,data.Non-residential sources of diverted materials,35,
2018,data.Ontario,data.All paper fibres,data.All sources of diverted materials,35,93.6413326803971
2018,data.Ontario,data.All paper fibres,data.Residential sources of diverted materials,35,41.322419260118515
2018,data.Ontario,data.All paper fibres,data.Non-residential sources of diverted materials,35,52.31891342027859
2018,data.Ontario,data.Glass,data.All sources of diverted materials,35,8.1053520980981
2018,data.Ontario,data.Glass,data.Residential sources of diverted materials,35,5.959523239607352
2018,data.Ontario,data.Glass,data.Non-residential sources of diverted materials,35,2.1458288584907486
2018,data.Ontario,data.Ferrous metals,data.All sources of diverted materials,35,8.21286011926872
2018,data.Ontario,data.Ferrous metals,data.Residential sources of diverted materials,35,2.7372649934511855
2018,data.Ontario,data.Ferrous metals,data.Non-residential sources of diverted materials,35,5.475595125817536
2018,data.Ontario,data.Copper and aluminum,data.All sources of diverted materials,35,1.568736594254529
2018,data.Ontario,data.Copper and aluminum,data.Residential sources of diverted materials,35,0.8413887337190801
2018,data.Ontario,data.Copper and aluminum,data.Non-residential sources of diverted materials,35,0.7273478605354492
2018,data.Ontario,data.Mixed metals,data.All sources of diverted materials,35,2.7972678190054623
2018,data.Ontario,data.Mixed metals,data.Residential sources of diverted materials,35,1.045824396169686
2018,data.Ontario,data.Mixed metals,data.Non-residential sources of diverted materials,35,1.751443422835776
2018,data.Ontario,data.White goods,data.All sources of diverted materials,35,0.8102156681352607
2018,data.Ontario,data.White goods,data.Residential sources of diverted materials,35,0.7140691287263962
2018,data.Ontario,data.White goods,data.Non-residential sources of diverted materials,35,0.0961465394088644
2018,data.Ontario,data.Electronics,data.All sources of diverted materials,35,3.2640827008916324
2018,data.Ontario,data.Electronics,data.Residential sources of diverted materials,35,
2018,data.Ontario,data.Electronics,data.Non-residential sources of diverted materials,35,
2018,data.Ontario,data.Plastics,data.All sources of diverted materials,35,8.920112358938063
2018,data.Ontario,data.Plastics,data.Residential sources of diverted materials,35,6.984825959344866
2018,data.Ontario,data.Plastics,data.Non-residential sources of diverted materials,35,1.9352863995931984
2018,data.Ontario,data.Gable top and aseptic containers,data.All sources of diverted materials,35,0.6385862842717265
2018,data.Ontario,data.Gable top and aseptic containers,data.Residential sources of diverted materials,35,0.5216340313866454
2018,data.Ontario,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,35,0.116952252885081
2018,data.Ontario,data.Textiles,data.All sources of diverted materials,35,0.08613423360631649
2018,data.Ontario,data.Textiles,data.Residential sources of diverted materials,35,0.08563716877923964
2018,data.Ontario,data.Textiles,data.Non-residential sources of diverted materials,35,4.97064827076847e-4
2018,data.Ontario,data.Tires,data.All sources of diverted materials,35,14.96193533205714
2018,data.Ontario,data.Tires,data.Residential sources of diverted materials,35,
2018,data.Ontario,data.Tires,data.Non-residential sources of diverted materials,35,
2018,data.Ontario,"data.Construction, renovation and demolition",data.All sources of diverted materials,35,11.099599607148017
2018,data.Ontario,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,35,3.8254819184444258
2018,data.Ontario,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,35,7.27411768870359
2018,data.Ontario,data.Organics,data.All sources of diverted materials,35,81.31760442268084
2018,data.Ontario,data.Organics,data.Residential sources of diverted materials,35,74.78013680770513
2018,data.Ontario,data.Organics,data.Non-residential sources of diverted materials,35,6.537467614975704
2018,data.Ontario,data.Other materials,data.All sources of diverted materials,35,1.8346662767406423
2018,data.Ontario,data.Other materials,data.Residential sources of diverted materials,35,1.3366073200096416
2018,data.Ontario,data.Other materials,data.Non-residential sources of diverted materials,35,0.4980589567310007
2018,data.Manitoba,data.All materials diverted,data.All sources of diverted materials,46,166.50729905937575
2018,data.Manitoba,data.All materials diverted,data.Residential sources of diverted materials,46,
2018,data.Manitoba,data.All materials diverted,data.Non-residential sources of diverted materials,46,
2018,data.Manitoba,data.All paper fibres,data.All sources of diverted materials,46,65.840745994493
